filename,w h,rle±àÂë
81_res.png,224 224,23572 1 24012 1 24469 2 24693 2 25587 1 25811 1 25813 1 26035 1 26037 1 26250 13 26474 2 26477 11 26697 1 26699 13 26921 2 26925 11 27144 17 27368 16 27385 1 27592 18 27611 3 27816 1 27818 16 27837 1 28038 1 28040 24 28261 3 28265 3 28269 11 28281 3 28285 1 28287 1 28485 1 28488 2 28491 15 28507 3 28705 2 28712 4 28720 6 28727 1 28729 1 28928 27 28956 1 29152 15 29168 12 29376 14 29392 13 29601 3 29605 9 29616 12 29820 4 29825 30 30045 1 30051 9 30061 17 30269 1 30275 7 30284 18 30500 6 30510 15 30718 1 30722 9 30732 19 30946 29 31161 1 31170 28 31393 1 31395 1 31397 23 31421 1 31614 33 31837 6 31845 3 31849 3 31853 3 31857 11 32060 1 32062 4 32068 2 32071 3 32080 2 32084 6 32287 3 32293 1 32297 1 32309 5 32504 3 32509 14 32524 1 32529 2 32532 7 32542 1 32546 1 32729 3 32735 13 32755 1 32757 2 32760 2 32770 2 32952 6 32959 7 32967 3 32980 2 32984 1 32989 1 32994 1 33177 11 33189 1 33191 3 33401 17 33428 1 33430 1 33434 2 33438 1 33442 1 33625 11 33637 6 33654 1 33658 1 33849 13 33863 3 33877 1 33881 1 34073 11 34085 1 34087 3 34105 1 34296 18 34520 18 34745 13 34759 3 34773 1 34969 17 35194 17 35418 15 35434 1 35643 15 35867 11 35881 1 36089 17 36118 1 36120 1 36312 18 36345 1 36537 17 36568 2 36761 16 36985 20 37014 1 37018 3 37210 17 37241 3 37433 17 37464 2 37468 1 37658 12 37671 1 37673 1 37689 1 37881 17 37905 2 37908 7 38105 18 38129 11 38329 18 38353 11 38553 18 38579 9 38777 18 38802 12 39001 17 39029 7 39037 1 39225 16 39252 2 39255 3 39259 3 39449 14 39481 1 39673 14 39689 1 39702 1 39705 4 39896 14 39929 3 40121 13 40136 1 40149 1 40152 5 40345 11 40373 1 40570 12 40597 2 40793 8 41020 6 41029 1 41246 2 41469 2 41473 1 41691 1 41693 1 41695 1 41916 2 41925 1
82_res.png,224 224,
83_res.png,224 224,
84_res.png,224 224,
85_res.png,224 224,34316 3 34320 1 34539 5 34763 4 34987 4 35198 1 35206 1 35209 8 35421 1 35433 3 35437 3 35442 1 35645 1 35656 6 35663 3 35881 2 35889 1 36094 1 36097 2 36100 7 36110 11 36317 1 36321 11 36336 8 36537 5 36543 13 36560 5 36568 2 36760 6 36767 13 36781 1 36784 3 36791 3 36984 27 37014 7 37208 27 37237 7 37433 25 37461 1 37463 3 37657 2 37660 10 37671 9 37681 1 37685 1 37880 32 37916 1 38104 23 38130 6 38139 2 38328 21 38353 9 38363 3 38554 12 38569 2 38578 6 38588 2 38778 13 38793 2 38798 1 38800 14 39002 14 39018 1 39025 13 39225 1 39227 11 39241 1 39248 10 39259 3 39449 1 39453 7 39473 1 39479 5 39672 13 39686 1 39688 3 39698 1 39700 1 39702 9 39714 1 39894 1 39897 12 39913 3 39923 1 39927 5 39934 1 39939 1 40121 19 40147 3 40151 7 40160 6 40345 18 40371 1 40373 1 40375 5 40381 1 40385 5 40569 45 40793 19 40813 14 40829 8 41017 1 41019 15 41036 14 41052 9 41244 15 41261 13 41275 10 41465 1 41468 41 41691 21 41713 20 41915 3 41919 39 42140 3 42144 36 42363 4 42368 40 42409 1 42589 39 42629 4 42816 42 43040 30 43071 4 43076 6 43264 42 43487 42 43712 40 43935 4 43941 33 44159 40 44383 39 44608 38 44832 2 44835 35 45056 38 45280 4 45285 2 45289 1 45291 27 45504 2 45508 2 45515 27 45740 24 45962 29 46186 24 46213 2 46409 1 46412 2 46415 19 46437 1 46633 1 46641 1 46643 13 46657 1 46856 3 46865 15 46882 1 46884 1 47081 2 47090 12 47304 4 47313 13 47529 1 47538 12 47746 1 47750 5 47761 14 47782 1 47977 1 47985 13 48201 1 48205 1 48209 13 48425 1 48433 10 48646 9 48656 11 48668 1 48673 1 48870 8 48879 5 48885 7 49096 4 49101 1 49104 11 49321 1
86_res.png,224 224,
87_res.png,224 224,
88_res.png,224 224,
89_res.png,224 224,
8_res.png,224 224,
90_res.png,224 224,
91_res.png,224 224,
92_res.png,224 224,
93_res.png,224 224,
94_res.png,224 224,14609 2 14612 3 14617 5 14823 3 14833 4 14841 4 15047 2 15057 13 15283 4 15288 6 15494 1 15499 4 15505 6 15512 6 15722 2 15730 6 15737 4 15945 1 15949 1 15952 2 15956 8 16167 1 16175 1 16183 4 16393 1 16401 1 16408 3 16627 1 16631 1 16633 1 16852 2 16855 3 17077 1 17080 2 17085 1 17291 4 17296 18 17514 25 17737 25 17959 28 18177 1 18182 31 18403 35 18441 1 18621 1 18623 39 18664 2 18845 41 18888 2 19068 47 19291 44 19513 1 19515 43 19561 1 19738 44 19785 1 19961 49 20185 50 20405 1 20408 46 20455 5 20632 51 20854 53 21078 45 21125 6 21302 44 21348 2 21351 1 21353 1 21527 43 21573 1 21577 1 21750 52 21974 1 21976 50 22200 52 22424 51 22646 53 22870 53 23095 51 23319 51 23542 53 23766 53 23992 51 24216 50 24438 1 24440 50 24664 49 24888 48 25112 46 25159 1 25334 52 25558 1 25560 48 25609 1 25784 50 26008 49 26230 53 26456 51 26680 50 26904 50 27128 51 27352 52 27576 53 27801 51 28022 1 28024 51 28247 50 28298 1 28472 46 28695 47 28920 50 29144 50 29368 50 29592 50 29814 52 30039 50 30264 49 30488 46 30535 1 30537 1 30710 52 30936 50 31160 50 31384 50 31604 54 31829 53 32053 53 32280 42 32323 3 32327 1 32500 53 32726 1 32728 49 32952 46 32999 2 33176 49 33397 1 33400 49 33624 49 33848 47 34072 46 34296 46 34518 1 34520 42 34563 3 34744 46 34792 2 34970 38 35009 1 35013 1 35017 1 35193 46 35418 40 35641 41 35683 3 35865 2 35868 39 35909 1 36089 46 36136 1 36313 45 36539 43 36765 42 36987 44 37210 1 37214 6 37221 34 37437 1 37439 3 37447 31 37673 13 37687 4 37693 9 37885 4 37896 19 37916 10 37928 1 38109 2 38120 34 38332 2 38344 22 38367 11 38569 21 38593 8 38781 2 38790 1 38793 21 38817 8 39015 1 39018 14 39034 2 39042 5 39247 3 39251 3 39265 1 39267 3 39473 1 39477 1 39696 2 39699 4 39921 1 39923 1 39925 1 40148 2 40156 1 40163 3 40589 2 40612 2 40826 1 41040 1 41257 1 41480 3 41496 2 42390 1 42614 1
95_res.png,224 224,
96_res.png,224 224,24474 1 24476 2 24698 1 24701 1 24924 2 24929 1 25145 1 25368 3 25593 1 25595 1 25816 5 26042 2 26266 3 26490 2 28508 2 28956 1 29179 1 29404 2 31643 1 31645 1 32089 1 32537 2 32763 1 32987 1 32989 1 33435 1 33437 2 33888 1 34328 1 34337 1 34550 1
97_res.png,224 224,
98_res.png,224 224,41494 1 41941 1
99_res.png,224 224,3865 2 4762 1 6526 2 6750 2 6975 3 7201 1 7425 2 7428 1 7430 1 7446 1 7448 3 7649 4 7671 1 7673 3 7869 1 7871 1 7873 5 7880 2 7892 2 7895 7 8093 1 8096 2 8101 1 8105 1 8109 1 8117 2 8120 6 8316 35 8541 1 8543 7 8551 24 8764 16 8781 21 8804 1 8989 13 9003 1 9005 19 9025 1 9214 18 9233 25 9434 2 9437 1 9439 17 9459 23 9658 3 9662 17 9682 25 9882 2 9886 17 9906 25 10105 52 10330 2 10333 47 10556 46 10603 2 10780 48 11004 49 11228 48 11452 49 11676 49 11899 50 12123 49 12348 49 12400 2 12405 1 12571 50 12625 1 12794 53 12848 5 13017 53 13073 4 13240 54 13296 6 13464 60 13525 1 13688 63 13911 64 14135 63 14359 63 14582 1 14584 67 14806 69 15029 1 15032 67 15253 1 15256 67 15477 69 15702 67 15925 62 15989 4 16150 60 16373 62 16597 59 16659 1 16821 58 16881 1 16883 3 17046 57 17105 1 17109 1 17270 65 17493 66 17717 66 17941 68 18164 69 18389 69 18613 69 18837 65 18903 3 19062 65 19128 2 19286 66 19510 65 19576 2 19733 65 19957 66 20024 2 20181 65 20247 2 20405 69 20629 69 20852 71 21077 70 21300 71 21525 69 21595 1 21745 2 21748 71 21969 1 21971 72 22195 72 22420 71 22643 72 22868 71 23092 70 23317 69 23540 70 23763 71 23988 70 24213 69 24430 1 24437 69 24661 69 24884 69 25105 1 25109 69 25328 73 25553 72 25776 73 26000 3 26004 69 26222 75 26446 74 26670 73 26894 73 27118 73 27192 2 27342 73 27416 1 27566 73 27640 2 27790 72 27863 3 28014 76 28238 76 28463 75 28687 3 28691 71 28913 73 29136 74 29359 75 29583 63 29647 10 29806 75 30031 73 30254 74 30478 72 30701 73 30926 72 31149 74 31374 72 31598 73 31823 73 32046 75 32271 75 32493 77 32717 77 32940 77 33165 73 33239 1 33388 75 33464 1 33611 77 33836 75 34061 73 34285 73 34509 73 34732 75 34957 75 35181 76 35405 76 35630 74 35855 73 36078 74 36302 74 36527 73 36752 4 36757 65 36974 73 37200 3 37205 66 37424 2 37428 66 37647 3 37652 66 37870 72 38094 1 38096 70 38320 62 38384 5 38545 1 38549 57 38609 4 38769 1 38774 56 38833 4 38999 55 39055 6 39222 56 39281 1 39447 53 39501 1 39670 54 39895 53 40117 54 40344 51 40565 2 40568 52 40791 53 41013 1 41015 53 41239 53 41462 55 41686 54 41909 55 42133 55 42357 55 42582 54 42807 52 43031 51 43254 52 43478 53 43704 51 43929 50 44153 53 44377 53 44600 54 44824 54 45048 53 45272 52 45496 53 45721 51 45946 51 46170 50 46394 50 46619 49 46842 1 46844 47 47067 48 47291 48 47515 47 47738 48 47962 48 48188 45 48414 42 48632 1 48634 1 48637 43 48857 47 49081 1 49083 3 49087 39 49312 30 49343 3 49545 11 49559 1 49561 1
9_res.png,224 224,
